"siteID","date","lai_mean","lai_median","lai_sd","n_pixels"
"OSBS",2023-04-23,1.63297872340426,1.5,0.645978177645384,94
"OSBS",2023-05-01,2.46382978723404,2.1,1.15366187102269,94
"OSBS",2023-05-09,2.24893617021277,1.75,1.28370638461583,94
"OSBS",2023-05-17,2.15425531914894,1.9,1.14869396559062,94
"OSBS",2023-05-25,2.59468085106383,2.15,1.2139305237136,94
"OSBS",2023-06-02,2.25851063829787,1.9,1.15082107896909,94
"OSBS",2023-06-10,2.40106382978723,2,1.26495311493301,94
"OSBS",2023-06-18,2.26063829787234,1.95,1.24418804417588,94
"OSBS",2023-06-26,2.66276595744681,2.2,1.18602834492169,94
"OSBS",2023-07-04,2.48297872340426,2,1.21076162805589,94
"OSBS",2023-07-12,1.65957446808511,1.5,0.63369867486362,94
"OSBS",2023-07-20,2.46382978723404,2.1,1.18492784262227,94
"OSBS",2023-07-28,2.13723404255319,2,0.874118178392593,94
"OSBS",2023-08-05,2.15106382978723,1.9,1.06778281800167,94
"OSBS",2023-08-13,2.44255319148936,2.05,1.22566544240675,94
"OSBS",2023-08-21,2.58191489361702,2.25,1.025163272174,94
"OSBS",2023-08-29,1.98723404255319,1.7,1.05812108201519,94
"OSBS",2023-09-06,2.27340425531915,2,1.131862631955,94
"OSBS",2023-09-14,2.49574468085106,2.2,1.12946032346569,94
"OSBS",2023-09-22,2.19574468085106,1.9,1.04180518410981,94
"OSBS",2023-09-30,1.43723404255319,1.2,0.765799047527636,94
"OSBS",2023-10-08,1.16063829787234,0.9,1.08610164924651,94
"OSBS",2023-10-16,2.00425531914894,1.7,0.929205336708255,94
"OSBS",2023-10-24,1.66808510638298,1.5,0.700263048264752,94
"OSBS",2023-11-01,1.97446808510638,1.65,1.03445338224869,94
"OSBS",2023-11-09,1.30957446808511,1.1,0.815187708304793,94
"OSBS",2023-11-17,1.34148936170213,1.2,0.521661855308071,94
"OSBS",2023-11-25,1.22659574468085,1.1,0.480406533022757,94
"OSBS",2023-12-03,1.17765957446809,1.1,0.596432810900018,94
"OSBS",2023-12-11,1.27978723404255,1.1,0.626576255300379,94
"OSBS",2023-12-19,1.20531914893617,1.1,0.514388042570055,94
"OSBS",2023-12-27,1.35,1.25,0.551001044044051,94
"OSBS",2024-01-01,1.26489361702128,1.1,0.571492565132592,94
"OSBS",2024-01-09,0.881914893617021,0.9,0.380142238788692,94
"OSBS",2024-01-17,1.09255319148936,1,0.558076450943087,94
"OSBS",2024-01-25,1.26382978723404,1.1,0.625076522425956,94
"OSBS",2024-02-02,1.22659574468085,1.1,0.533032616548254,94
"OSBS",2024-02-10,1.21489361702128,1.1,0.480805204292704,94
"OSBS",2024-02-18,1.54255319148936,1.4,0.696301961702985,94
"OSBS",2024-02-26,1.47978723404255,1.3,0.649992520591218,94
"OSBS",2024-03-05,1.36276595744681,1.2,0.539610381655073,94
"OSBS",2024-03-13,1.91382978723404,1.6,0.961808451614875,94
"OSBS",2024-03-21,2.01276595744681,1.6,1.20395709945299,94
"OSBS",2024-03-29,2.16276595744681,1.8,1.16101402124967,94
"OSBS",2024-04-06,2.26595744680851,1.8,1.2510256601968,94
"OSBS",2024-04-14,2.28829787234043,1.8,1.31368777349566,94
"OSBS",2024-04-22,2.42021276595745,2.2,0.760952966095456,94
"OSBS",2024-04-30,2.22234042553192,1.9,1.15032994381548,94
"OSBS",2024-05-08,2.3936170212766,2.05,1.2104214595812,94
"OSBS",2024-05-16,2.60744680851064,2.25,1.30731929294239,94
"OSBS",2024-05-24,2.1468085106383,1.8,1.28738311946012,94
"OSBS",2024-06-01,2.19787234042553,1.85,1.20035646348981,94
"OSBS",2024-06-09,2.17553191489362,1.9,1.05092751355906,94
"OSBS",2024-06-17,1.81276595744681,1.5,1.15453607892448,94
"OSBS",2024-06-25,1.02021276595745,0.8,0.684950321914803,94
"OSBS",2024-07-03,1.98085106382979,1.9,1.23977769389019,94
"OSBS",2024-07-11,2.22234042553192,2.05,1.18622508293345,94
"OSBS",2024-07-19,2.27978723404255,1.9,1.31153523987222,94
"OSBS",2024-07-27,2.1563829787234,2,0.800746763110468,94
"OSBS",2024-08-04,1.50531914893617,1.4,0.609312501927968,94
"OSBS",2024-08-12,2.11702127659574,1.8,1.1064462435496,94
"OSBS",2024-08-20,2.26489361702128,1.8,1.28863580837469,94
"OSBS",2024-08-28,1.5563829787234,1.3,0.964817494652087,94
"OSBS",2024-09-05,0.352127659574468,0.3,0.159790671807256,94
"OSBS",2024-09-13,2.08191489361702,1.7,1.15692982342705,94
"OSBS",2024-09-21,2.32872340425532,2.1,0.979425148542189,94
"OSBS",2024-09-29,2.27021276595745,2,1.0870528162015,94
"OSBS",2024-10-07,2.06595744680851,1.8,0.972365831360662,94
"OSBS",2024-10-15,2.17872340425532,1.9,0.953755715937215,94
"OSBS",2024-10-23,1.8031914893617,1.5,0.901784625797446,94
"OSBS",2024-10-31,1.5968085106383,1.3,0.845920269719605,94
"OSBS",2024-11-08,1.65106382978723,1.4,0.943995703568119,94
"OSBS",2024-11-16,1.49148936170213,1.2,0.767436673786643,94
"OSBS",2024-11-24,1.55106382978723,1.3,0.85982552379295,94
"OSBS",2024-12-02,1.53936170212766,1.3,0.735025138200265,94
"OSBS",2024-12-10,1.26914893617021,1.2,0.465365296621838,94
"OSBS",2024-12-18,1.35212765957447,1.2,0.673257004627865,94
"OSBS",2024-12-26,1.17872340425532,1,0.643055933356381,94
"OSBS",2025-01-01,1.39148936170213,1.2,0.563143934783514,94
"OSBS",2025-01-09,0.977659574468085,0.8,0.542624893768662,94
"OSBS",2025-01-17,0.75,0.5,1.10684575568673,94
"OSBS",2025-01-25,1.3531914893617,1.2,0.811834790076407,94
"OSBS",2025-02-02,1.2968085106383,1.15,0.653600800143555,94
"OSBS",2025-02-10,1.16063829787234,1,0.489726297292107,94
"OSBS",2025-02-18,0.927659574468085,0.8,0.574063848556214,94
"OSBS",2025-02-26,1.33510638297872,1,0.638665855187574,94
"OSBS",2025-03-06,1.60106382978723,1.4,0.743935290406401,94
"OSBS",2025-03-14,1.75425531914894,1.4,0.995869414682686,94
"OSBS",2025-03-22,1.59893617021277,1.5,0.744224310163904,94
"OSBS",2025-03-30,1.80851063829787,1.6,0.732451998422516,94
"OSBS",2025-04-07,2.12340425531915,1.7,1.27561290618797,94
"OSBS",2025-04-15,2.07872340425532,1.6,1.25688404101756,94
"OSBS",2025-04-23,2.36914893617021,2,1.20946327701163,94
"OSBS",2025-05-01,2.46808510638298,2.05,1.26713738559374,94
"OSBS",2025-05-09,1.77340425531915,1.4,1.30830067340222,94
"OSBS",2025-05-17,2.52127659574468,2.2,1.15747893828122,94
"OSBS",2025-05-25,2.38617021276596,2,1.01224769205512,94
"OSBS",2025-06-02,1.66276595744681,1.35,1.10356061485385,94
"OSBS",2025-06-10,2.30851063829787,1.9,1.10001559856663,94
"OSBS",2025-06-18,2.25957446808511,1.9,1.13926208422181,94
"OSBS",2025-06-26,1.63085106382979,1.5,0.843319936449928,94
"OSBS",2025-07-04,1.28723404255319,1,1.17402295617434,94
"OSBS",2025-07-12,2.49255319148936,2.15,1.09703798286564,94
"OSBS",2025-07-20,1.95425531914894,1.6,1.21218410305637,94
"OSBS",2025-07-28,2.50851063829787,2.2,1.04979870824963,94
"OSBS",2025-08-05,2.22127659574468,1.8,1.26999046143446,94
"OSBS",2025-08-13,1.87234042553191,1.6,1.17339726017072,94
"OSBS",2025-08-21,2.26170212765957,1.9,1.16767450013906,94
"OSBS",2025-08-29,2.06914893617021,1.8,1.26142321019312,94
"OSBS",2025-09-06,1.40212765957447,1.4,0.630408422553761,94
"OSBS",2025-09-14,2.13404255319149,1.8,1.16374933482206,94
"OSBS",2025-09-22,2.21914893617021,1.95,1.08867845265644,94
"OSBS",2025-09-30,1.36063829787234,1.2,1.03718167393859,94
"OSBS",2025-10-08,2.05212765957447,1.8,1.02093449953707,94
"OSBS",2025-10-16,1.83191489361702,1.5,1.07235172832339,94
"OSBS",2025-10-24,1.61595744680851,1.3,0.969791374470671,94
"OSBS",2025-11-01,1.75425531914894,1.5,0.988608764350133,94
"OSBS",2025-11-09,1.63936170212766,1.4,0.932590113274699,94
"OSBS",2025-11-17,1.58404255319149,1.4,0.769904782758129,94
"OSBS",2025-11-25,1.18085106382979,1,0.966901335521502,94
"OSBS",2025-12-03,1.40106382978723,1.2,0.853518294914009,94
"OSBS",2025-12-11,1.43936170212766,1.3,0.714852881338784,94
"OSBS",2025-12-19,1.33404255319149,1.2,0.572966848013429,94
"OSBS",2025-12-27,1.37978723404255,1.2,0.611815522697629,94
"UNDE",2015-12-27,0.12,0,0.144002923946923,115
"UNDE",2016-01-01,0.173913043478261,0.2,0.171211860407405,115
"UNDE",2016-01-09,0.0295652173913043,0,0.0458332466541029,115
"UNDE",2016-01-17,0.0460869565217391,0,0.0871447238709879,115
"UNDE",2016-01-25,0.134782608695652,0.1,0.0675946097986871,115
"UNDE",2016-02-02,0.0878260869565217,0.1,0.0480274521040457,115
"UNDE",2016-02-10,0.14695652173913,0.1,0.0841070111294469,115
"UNDE",2016-02-26,0.166086956521739,0.1,0.0926102534220785,115
"UNDE",2016-03-05,0.264347826086957,0.3,0.149379596734866,115
"UNDE",2016-03-13,0.0773913043478261,0.1,0.0607856018922784,115
"UNDE",2016-03-21,0.486086956521739,0.5,0.151534233594862,115
"UNDE",2016-03-29,0.28695652173913,0.3,0.071967023552622,115
"UNDE",2016-04-06,0.127826086956522,0.1,0.107236274700993,115
"UNDE",2016-04-14,0.853913043478261,0.8,0.193439303922599,115
"UNDE",2016-04-22,0.769565217391304,0.7,0.18361568992484,115
"UNDE",2016-04-30,0.897391304347826,0.9,0.17242382989803,115
"UNDE",2016-05-08,0.961739130434783,0.9,0.206296758100427,115
"UNDE",2016-05-16,1.87826086956522,1.9,0.393763355929575,115
"UNDE",2016-05-24,0.474782608695652,0.3,0.34712945112053,115
"UNDE",2016-06-01,3.31739130434783,3.2,1.47227362478566,115
"UNDE",2016-06-09,5.16782608695652,5.2,0.854559271458866,115
"UNDE",2016-06-17,4.91478260869565,5,0.795187661648965,115
"UNDE",2016-06-25,3.41130434782609,3.5,1.64518250560092,115
"UNDE",2016-07-03,4.53565217391304,5.1,1.66729065359637,115
"UNDE",2016-07-11,4.86173913043478,5,1.06644043176729,115
"UNDE",2016-07-19,5.07217391304348,5.1,0.874346655939221,115
"UNDE",2016-07-27,4.70608695652174,4.9,0.695005611049133,115
"UNDE",2016-08-04,2.13565217391304,2.2,1.29683767223627,115
"UNDE",2016-08-12,2.4504347826087,2.1,1.76214452247192,115
"UNDE",2016-08-20,3.47130434782609,4.1,1.06349021699666,115
"UNDE",2016-08-28,2.54434782608696,2.5,0.833949733891386,115
"UNDE",2016-09-05,1.95304347826087,1.7,0.88677631617853,115
"UNDE",2016-09-13,1.95217391304348,1.8,0.691723987405452,115
"UNDE",2016-09-21,1.30260869565217,1.2,0.491053445043037,115
"UNDE",2016-09-29,1.1095652173913,1.1,0.232444640850804,115
"UNDE",2016-10-07,0.668695652173913,0.7,0.134010484920583,115
"UNDE",2016-10-15,0.515652173913044,0.5,0.128138702500712,115
"UNDE",2016-10-23,0.543478260869565,0.5,0.12713470876353,115
"UNDE",2016-10-31,0.490434782608696,0.5,0.118450458252636,115
"UNDE",2016-11-08,0.495652173913044,0.5,0.122396611829486,115
"UNDE",2016-11-16,0.613913043478261,0.5,0.867430866502748,115
"UNDE",2016-11-24,0.160869565217391,0.1,0.0865474742188873,115
"UNDE",2016-12-02,0.373913043478261,0.3,0.122178296893859,115
"UNDE",2016-12-10,0.259130434782609,0.3,0.130381122956866,115
"UNDE",2016-12-18,0.22,0.2,0.0929062912152262,115
"UNDE",2016-12-26,0.00173913043478261,0,0.0131296416731491,115
"UNDE",2017-01-01,0.175652173913043,0.2,0.177007931405122,115
"UNDE",2017-01-09,0.258260869565217,0.3,0.137638356990436,115
"UNDE",2017-01-17,0.173913043478261,0.2,0.133828219640833,115
"UNDE",2017-01-25,0.110434782608696,0.1,0.0653920874062533,115
"UNDE",2017-02-02,0.234782608695652,0.3,0.130480541172674,115
"UNDE",2017-02-10,0.150434782608696,0.1,0.108719753239556,115
"UNDE",2017-02-18,0.228695652173913,0.2,0.111422396400037,115
"UNDE",2017-02-26,0.12695652173913,0.1,0.076458610670678,115
"UNDE",2017-03-06,0.319130434782609,0.3,0.141356617686773,115
"UNDE",2017-03-14,0.250434782608696,0.3,0.146523402743341,115
"UNDE",2017-03-22,0.383478260869565,0.4,0.140131789337444,115
"UNDE",2017-03-30,0.56695652173913,0.6,0.158790239619197,115
"UNDE",2017-04-07,0.71304347826087,0.7,0.144805822269804,115
"UNDE",2017-04-15,0.812173913043478,0.8,0.175293150999077,115
"UNDE",2017-04-23,0.885217391304348,0.9,0.201417554532461,115
"UNDE",2017-05-01,0.844347826086957,0.8,0.194300953193491,115
"UNDE",2017-05-09,0.924347826086957,0.9,0.170443850067799,115
"UNDE",2017-05-17,0.64,0.6,0.710176652103533,115
"UNDE",2017-05-25,3.20347826086957,2.9,1.04048996848757,115
"UNDE",2017-06-02,4.84608695652174,4.8,0.872613231633212,115
"UNDE",2017-06-10,5.18260869565217,5.2,0.830795525497628,115
"UNDE",2017-06-18,1.78173913043478,1.2,1.43713790916064,115
"UNDE",2017-06-26,4.42608695652174,4.8,1.44738645020322,115
"UNDE",2017-07-04,4.19913043478261,4.6,1.49416970149733,115
"UNDE",2017-07-12,5.48521739130435,5.5,0.747656394278425,115
"UNDE",2017-07-20,3.17304347826087,3.9,2.1135453601286,115
"UNDE",2017-07-28,4.79391304347826,5.2,1.47030769882169,115
"UNDE",2017-08-05,4.43826086956522,4.5,0.803783008238275,115
"UNDE",2017-08-13,4.76260869565217,4.7,0.78600264157018,115
"UNDE",2017-08-21,4.7504347826087,4.8,0.738463781558916,115
"UNDE",2017-08-29,3.5704347826087,4.4,1.59296556239929,115
"UNDE",2017-09-06,4.30086956521739,4.5,0.894377726648673,115
"UNDE",2017-09-14,2.95391304347826,2.7,0.988911057725382,115
"UNDE",2017-09-22,1.98,1.9,0.42244069447779,115
"UNDE",2017-09-30,1.34434782608696,1.3,0.305559970381624,115
"UNDE",2017-10-08,0.866956521739131,0.9,0.132930359772322,115
"UNDE",2017-10-16,0.721739130434783,0.7,0.107428155262468,115
"UNDE",2017-10-24,0.224347826086957,0.2,0.211755943742189,115
"UNDE",2017-11-01,0.414782608695652,0.4,0.11412787400418,115
"UNDE",2017-11-09,0.13304347826087,0.1,0.0722103884376887,115
"UNDE",2017-11-17,0.294782608695652,0.3,0.122720248304883,115
"UNDE",2017-11-25,0.340869565217391,0.3,0.0804544680799011,115
"UNDE",2017-12-03,0.240869565217391,0.2,0.0954175056338629,115
"UNDE",2017-12-11,0.0478260869565217,0,0.0776268922553289,115
"UNDE",2017-12-19,0.29304347826087,0.2,0.899290338060043,115
"UNDE",2017-12-27,0.208695652173913,0.2,0.100494581674053,115
"UNDE",2018-01-01,0.141739130434783,0.1,0.113927191812688,115
"UNDE",2018-01-09,0.174782608695652,0.2,0.154376776649124,115
"UNDE",2018-01-17,0.0782608695652174,0.1,0.0454656390318068,115
"UNDE",2018-01-25,0.183478260869565,0.1,0.11841825575136,115
"UNDE",2018-02-02,0.2,0.1,0.120670640624685,115
"UNDE",2018-02-10,0.187826086956522,0.2,0.114054331533578,115
"UNDE",2018-02-18,0.0878260869565217,0.1,0.0828736367271181,115
"UNDE",2018-02-26,0.140869565217391,0.1,0.0836614440677037,115
"UNDE",2018-03-06,0.138260869565217,0.1,0.0904012582349676,115
"UNDE",2018-03-14,0.182608695652174,0.1,0.119399719037268,115
"UNDE",2018-03-22,0.113913043478261,0.1,0.0711890940318603,115
"UNDE",2018-03-30,0.100869565217391,0.1,0.0569635959063439,115
"UNDE",2018-04-07,0.0991304347826087,0.1,0.0521395768021524,115
"UNDE",2018-04-15,0.0965217391304348,0.1,0.0760083499367457,115
"UNDE",2018-04-23,0.341739130434783,0.4,0.116966488449854,115
"UNDE",2018-05-01,0.993913043478261,1,0.16558612351903,115
"UNDE",2018-05-09,1.19739130434783,1.2,0.156978526615774,115
"UNDE",2018-05-17,2.08347826086957,2,0.540943041847536,115
"UNDE",2018-05-25,3.58869565217391,3.7,1.22787544495126,115
"UNDE",2018-06-02,3.43478260869565,4.5,1.86608904651398,115
"UNDE",2018-06-10,5.03478260869565,5.1,0.920911398128865,115
"UNDE",2018-06-18,5.08695652173913,5.1,1.13303827989486,115
"UNDE",2018-06-26,4.2504347826087,5.1,1.75955406596679,115
"UNDE",2018-07-04,5.3304347826087,5.5,1.11198999057115,115
"UNDE",2018-07-12,4.25652173913044,4.7,1.57742464077695,115
"UNDE",2018-07-20,5.04608695652174,5.1,0.927861808801227,115
"UNDE",2018-07-28,5.20347826086957,5.1,0.706601755722367,115
"UNDE",2018-08-05,5.23391304347826,5.3,0.89215754219282,115
"UNDE",2018-08-13,4.11304347826087,4.5,1.43707315488079,115
"UNDE",2018-08-21,4.09217391304348,4.3,1.18196593785983,115
"UNDE",2018-08-29,4.24608695652174,4.6,1.05649926366592,115
"UNDE",2018-09-06,4.17565217391304,4.4,0.731807579966284,115
"UNDE",2018-09-14,4.02086956521739,4.4,0.867290158873969,115
"UNDE",2018-09-22,2.43217391304348,2.1,1.02062483666048,115
"UNDE",2018-09-30,0.57304347826087,0.5,0.323175510170187,115
"UNDE",2018-10-08,0,0,0,115
"UNDE",2018-10-16,0.576521739130435,0.5,0.125886634313192,115
"UNDE",2018-10-24,0.524347826086957,0.5,0.103102150289679,115
"UNDE",2018-11-01,0.44695652173913,0.4,0.11028013701195,115
"UNDE",2018-11-09,0.369565217391304,0.4,0.127852651650029,115
"UNDE",2018-11-17,0.129565217391304,0.1,0.0805397505033169,115
"UNDE",2018-11-25,0,0,0,115
"UNDE",2018-12-03,0.255652173913044,0.3,0.166064511005236,115
"UNDE",2018-12-11,0.33304347826087,0.4,0.131603964059661,115
"UNDE",2018-12-19,0.0608695652173913,0.1,0.050775826846193,115
"UNDE",2018-12-27,0.16,0.1,0.183914549189314,115
"UNDE",2019-01-01,0.150434782608696,0.1,0.190278610612834,115
"UNDE",2019-01-09,0.00260869565217391,0,0.0160091507013486,115
"UNDE",2019-01-17,0.200869565217391,0.3,0.180397053392278,115
"UNDE",2019-01-25,0.220869565217391,0.2,0.0941216571587036,115
"UNDE",2019-02-02,0.0626086956521739,0.1,0.0503685880342546,115
"UNDE",2019-02-10,0.0965217391304348,0.1,0.0373001923296126,115
"UNDE",2019-02-18,0.116521739130435,0.1,0.0576292365837827,115
"UNDE",2019-02-26,0.0991304347826087,0.1,0.040815485911112,115
"UNDE",2019-03-06,0.133913043478261,0.1,0.0782337439218168,115
"UNDE",2019-03-14,0.113913043478261,0.1,0.0456665191220676,115
"UNDE",2019-03-22,0.20695652173913,0.3,0.110597848342411,115
"UNDE",2019-03-30,0.131304347826087,0.1,0.0551953745063434,115
"UNDE",2019-04-07,0.0782608695652174,0.1,0.0414276132499581,115
"UNDE",2019-04-15,0.527826086956522,0.5,0.135431620661146,115
"UNDE",2019-04-23,0.510434782608696,0.5,0.112681754188183,115
"UNDE",2019-05-01,0.748695652173913,0.7,0.115747166530667,115
"UNDE",2019-05-09,0.655652173913044,0.6,0.176312772496018,115
"UNDE",2019-05-17,0.831304347826087,0.8,0.132032171379464,115
"UNDE",2019-05-25,2.81304347826087,2.6,0.913113215163976,115
"UNDE",2019-06-02,4.3704347826087,4.7,0.904469788759999,115
"UNDE",2019-06-10,2.8504347826087,2.4,1.37830138996758,115
"UNDE",2019-06-18,5.32,5.4,0.863509769954583,115
"UNDE",2019-06-26,4.93304347826087,5.3,1.33959418698812,115
"UNDE",2019-07-04,4.98608695652174,5.4,1.51164410067617,115
"UNDE",2019-07-12,5.04434782608696,5,1.09072576066274,115
"UNDE",2019-07-20,4.63304347826087,4.7,0.98039749718113,115
"UNDE",2019-07-28,4.92347826086957,5.1,1.30943475382444,115
"UNDE",2019-08-05,3.43478260869565,3.1,1.53142769521117,115
"UNDE",2019-08-13,4.73217391304348,4.9,0.989909425777594,115
"UNDE",2019-08-21,2.41130434782609,2,1.3490584902326,115
"UNDE",2019-08-29,4.76956521739131,4.9,0.973884779474368,115
"UNDE",2019-09-06,0.30695652173913,0.2,0.258443973748166,115
"UNDE",2019-09-14,2.00782608695652,1.9,0.602064842647449,115
"UNDE",2019-09-22,1.9104347826087,2,0.356733207363287,115
"UNDE",2019-09-30,1.03913043478261,1,0.180494278557284,115
"UNDE",2019-10-08,0.815652173913044,0.9,0.167327446783207,115
"UNDE",2019-10-16,0.540869565217391,0.5,0.094493712938465,115
"UNDE",2019-10-24,0.54,0.5,0.0915749142084267,115
"UNDE",2019-11-01,0.435652173913044,0.4,0.120809625754975,115
"UNDE",2019-11-09,0.231304347826087,0.2,0.120935837266364,115
"UNDE",2019-11-17,0.353913043478261,0.4,0.113390302906763,115
"UNDE",2019-11-25,0.0243478260869565,0,0.0854208409056134,115
"UNDE",2019-12-03,0,0,0,115
"UNDE",2019-12-11,0.10695652173913,0.1,0.0391168719609084,115
"UNDE",2019-12-19,0.143478260869565,0.1,0.161207306211277,115
"UNDE",2019-12-27,0,0,0,115
"UNDE",2020-01-01,0.156521739130435,0.1,0.125047664444058,115
"UNDE",2020-01-09,0.218260869565217,0.2,0.102240350375237,115
"UNDE",2020-01-17,0.120869565217391,0.1,0.0755049111611849,115
"UNDE",2020-01-25,0,0,0,115
"UNDE",2020-02-02,0.193913043478261,0.2,0.101122607986143,115
"UNDE",2020-02-10,0.174782608695652,0.2,0.111483991660883,115
"UNDE",2020-02-18,0.176521739130435,0.1,0.0881888272974916,115
"UNDE",2020-02-26,0.16695652173913,0.1,0.0979811467099799,115
"UNDE",2020-03-05,0.162608695652174,0.1,0.104680692069471,115
"UNDE",2020-03-13,0.142608695652174,0.1,0.0869168483104028,115
"UNDE",2020-03-21,0.123478260869565,0.1,0.0861765169122327,115
"UNDE",2020-03-29,0.210434782608696,0.2,0.102061138405076,115
"UNDE",2020-04-06,0.428695652173913,0.5,0.153191324814672,115
"UNDE",2020-04-14,0.203478260869565,0.2,0.11841825575136,115
"UNDE",2020-04-22,0.916521739130435,0.9,0.135031143115149,115
"UNDE",2020-04-30,0.858260869565217,0.8,0.210255737638152,115
"UNDE",2020-05-08,0.987826086956522,1,0.163378704450388,115
"UNDE",2020-05-16,1.10869565217391,1.1,0.181883526153948,115
"UNDE",2020-05-24,3.67826086956522,3.7,1.02536109246772,115
"UNDE",2020-06-01,4.97478260869565,5,0.83758670441584,115
"UNDE",2020-06-09,4.8304347826087,4.9,1.00874891361001,115
"UNDE",2020-06-17,4.74434782608696,5.1,1.39932259954768,115
"UNDE",2020-06-25,5.14608695652174,5.5,1.36884424014412,115
"UNDE",2020-07-03,5.22347826086957,5.3,0.992368285023134,115
"UNDE",2020-07-11,5.14869565217391,5.5,1.3336643372508,115
"UNDE",2020-07-19,4.77739130434783,5,0.886255761821789,115
"UNDE",2020-07-27,3.66260869565217,4.1,1.58708940647156,115
"UNDE",2020-08-04,4.82347826086957,4.8,1.09009338363719,115
"UNDE",2020-08-12,5.08347826086957,5.1,0.843544155894828,115
"UNDE",2020-08-20,4.7304347826087,4.9,1.15729372100357,115
"UNDE",2020-08-28,3.08782608695652,2.3,1.66644636225138,115
"UNDE",2020-09-05,3.02347826086957,2.8,1.28632009022765,115
"UNDE",2020-09-13,3.50782608695652,3.4,1.0365384215327,115
"UNDE",2020-09-21,1.79478260869565,1.8,0.359054185975904,115
"UNDE",2020-09-29,0.921739130434783,0.9,0.250887060876058,115
"UNDE",2020-10-07,0.866086956521739,0.9,0.154968563038216,115
"UNDE",2020-10-15,0.105217391304348,0.1,0.134974642362387,115
"UNDE",2020-10-23,0.444347826086957,0.4,0.0609735409222809,115
"UNDE",2020-10-31,0.566086956521739,0.5,0.113080437542004,115
"UNDE",2020-11-08,0.43304347826087,0.4,0.0824214023585073,115
"UNDE",2020-11-16,0.365217391304348,0.4,0.124986650698321,115
"UNDE",2020-11-24,0.421739130434783,0.4,0.0886374526753848,115
"UNDE",2020-12-02,0.455652173913044,0.5,0.218925327471242,115
"UNDE",2020-12-10,0.359130434782609,0.1,1.08230550314399,115
"UNDE",2020-12-18,0.00434782608695652,0,0.0204823601805549,115
"UNDE",2020-12-26,0.210434782608696,0.2,0.098563287214739,115
"UNDE",2021-01-01,0.210434782608696,0.2,0.0994492844773976,115
"UNDE",2021-01-09,0.15304347826087,0,0.170819356277395,115
"UNDE",2021-01-17,0,0,0,115
"UNDE",2021-01-25,0.157391304347826,0.1,0.0955692727221183,115
"UNDE",2021-02-02,0.178260869565217,0.1,0.0989263492613803,115
"UNDE",2021-02-10,0.21304347826087,0.2,0.123914047127494,115
"UNDE",2021-02-18,0.13304347826087,0.1,0.0834788965142339,115
"UNDE",2021-02-26,0.142608695652174,0.1,0.0749980930344903,115
"UNDE",2021-03-06,0.181739130434783,0.1,0.122533639273561,115
"UNDE",2021-03-14,0.327826086956522,0.3,0.112817058936959,115
"UNDE",2021-03-22,0.44695652173913,0.4,0.11264113107053,115
"UNDE",2021-03-30,0.74,0.7,0.134294779195985,115
"UNDE",2021-04-07,0.497391304347826,0.5,0.076618065714933,115
"UNDE",2021-04-15,0.838260869565217,0.8,0.139913888740164,115
"UNDE",2021-04-23,0.760869565217391,0.7,0.172034090957472,115
"UNDE",2021-05-01,0.907826086956522,0.9,0.14457913882603,115
"UNDE",2021-05-09,0.790434782608696,0.8,0.246723765218143,115
"UNDE",2021-05-17,1.40695652173913,1.3,0.27457199200722,115
"UNDE",2021-05-25,4.30608695652174,4.6,1.10923452003731,115
"UNDE",2021-06-02,4.25478260869565,4.6,1.34302901160425,115
"UNDE",2021-06-10,5.41130434782609,5.4,0.678461264378175,115
"UNDE",2021-06-18,5.29391304347826,5.3,1.04439077822211,115
"UNDE",2021-06-26,5.41739130434783,5.6,0.930408405850951,115
"UNDE",2021-07-04,5.28173913043478,5.5,1.23853213974231,115
"UNDE",2021-07-12,5.4304347826087,5.4,0.682252964487138,115
"UNDE",2021-07-20,5.14434782608696,5.3,1.14885078385741,115
"UNDE",2021-07-28,4.34173913043478,4.7,1.18750679471339,115
"UNDE",2021-08-05,4.25739130434783,4.5,1.35284371509335,115
"UNDE",2021-08-13,4.77913043478261,4.9,0.725052406112454,115
"UNDE",2021-08-21,4.4504347826087,4.6,1.01785584001874,115
"UNDE",2021-08-29,3.31739130434783,4,1.41905953966587,115
"UNDE",2021-09-06,3.93913043478261,4.4,1.14995771487278,115
"UNDE",2021-09-14,3.70347826086957,4.2,0.923183891394495,115
"UNDE",2021-09-22,1.83304347826087,1.8,0.375738276568975,115
"UNDE",2021-09-30,1.12173913043478,1.1,0.214714256750382,115
"UNDE",2021-10-08,0.599130434782609,0.6,0.121753023071307,115
"UNDE",2021-10-16,0.595652173913043,0.5,0.137260991217989,115
"UNDE",2021-10-24,0.354782608695652,0.4,0.0763687708986704,115
"UNDE",2021-11-01,0.401739130434783,0.3,0.595300691924892,115
"UNDE",2021-11-09,0.210434782608696,0.2,0.115753756366223,115
"UNDE",2021-11-17,0.528695652173913,0.5,0.617687426970204,115
"UNDE",2021-11-25,0.323478260869565,0.3,0.19255003213228,115
"UNDE",2021-12-03,0.0921739130434783,0.1,0.0442239636693044,115
"UNDE",2021-12-11,0.247826086956522,0.3,0.0985400676249831,115
"UNDE",2021-12-19,0.200869565217391,0.2,0.117350615882725,115
"UNDE",2021-12-27,0.240869565217391,0.3,0.105044395104126,115
"UNDE",2022-01-01,0.22695652173913,0.3,0.118707763776335,115
"UNDE",2022-01-09,0.202608695652174,0.2,0.15472719034641,115
